	filename	height	width	r_avg	g_avg	b_avg
3832	image_03832	500	661	98.11314392089844	97.357421875	77.62088012695312
3833	image_03833	500	735	116.77142333984375	98.51556396484375	87.34342956542969
3834	image_03834	500	751	74.80767822265625	65.73653411865234	54.8763542175293
3835	image_03835	500	666	129.65821838378906	143.80108642578125	79.49827575683594
3836	image_03836	500	667	51.458927154541016	44.02696990966797	21.126007080078125
3837	image_03837	500	634	132.00755310058594	90.3185043334961	82.6331787109375
3838	image_03838	500	667	103.42054748535156	115.16094970703125	90.0023193359375
3839	image_03839	500	691	83.8820571899414	67.07617950439453	66.81878662109375
3840	image_03840	500	719	106.37721252441406	108.63459014892578	72.15184020996094
3841	image_03841	500	709	103.4053726196289	102.60592651367188	88.11257934570312
3842	image_03842	500	663	118.74933624267578	106.1825180053711	104.04138946533203
3843	image_03843	631	500	130.37203979492188	87.58129119873047	87.6083984375
3844	image_03844	500	666	139.41343688964844	119.96591186523438	83.81732177734375
3845	image_03845	500	556	108.22325134277344	113.86393737792969	109.99686431884766
3846	image_03846	686	500	128.5486602783203	134.937744140625	120.56671905517578
3847	image_03847	500	635	147.5832977294922	107.1851577758789	106.49066162109375
3848	image_03848	500	752	94.51201629638672	80.25469970703125	57.563838958740234
3849	image_03849	561	500	73.52466583251953	51.743106842041016	44.56597137451172
3850	image_03850	621	500	140.8614959716797	127.89645385742188	115.85772705078125
3851	image_03851	519	500	118.53043365478516	115.15625	95.6092300415039
3852	image_03852	500	666	127.16785430908203	97.4203109741211	91.15196228027344
3853	image_03853	500	669	122.11177062988281	112.36937713623047	99.6655044555664
3854	image_03854	644	500	128.47874450683594	111.05339813232422	119.1626968383789
3855	image_03855	500	649	116.78263092041016	114.77149963378906	92.56526947021484
3856	image_03856	500	666	95.20503234863281	92.03533935546875	80.63044738769531
3857	image_03857	500	727	119.96190643310547	119.45856475830078	110.47005462646484
3858	image_03858	500	751	143.21717834472656	129.73907470703125	128.208251953125
3859	image_03859	500	750	125.0903549194336	87.00676727294922	95.78004455566406
3860	image_03860	500	667	136.23338317871094	97.87417602539062	95.08499908447266
3861	image_03861	500	733	119.75828552246094	90.54730224609375	94.11775970458984
3862	image_03862	530	500	105.44393920898438	85.79122161865234	71.48737335205078
3863	image_03863	500	667	109.69840240478516	124.00984954833984	85.27544403076172
3864	image_03864	500	752	123.4021224975586	90.91195678710938	90.33219909667969
3865	image_03865	500	667	127.84122467041016	104.99970245361328	105.2711410522461
3866	image_03866	500	664	141.21156311035156	101.21502685546875	121.01232147216797
3867	image_03867	500	754	90.2939453125	79.16033172607422	52.64434051513672
3868	image_03868	500	625	108.61589813232422	90.30254364013672	96.80461120605469
3869	image_03869	667	500	142.92947387695312	124.34884643554688	115.82118225097656
3870	image_03870	500	618	130.94972229003906	116.83440399169922	110.42620086669922
3871	image_03871	667	500	85.49579620361328	61.21576690673828	64.34154510498047
3872	image_03872	580	500	88.30387878417969	82.22813415527344	62.117340087890625
3873	image_03873	500	799	122.26898193359375	105.25494384765625	111.38944244384766
3874	image_03874	500	695	131.95558166503906	122.5711898803711	100.77278900146484
3875	image_03875	500	531	123.67279815673828	126.89045715332031	85.45372009277344
3876	image_03876	500	721	96.30088806152344	114.32186889648438	94.65968322753906
3877	image_03877	500	763	101.82170104980469	125.92790222167969	170.80299377441406
3878	image_03878	500	788	108.97904968261719	74.59722137451172	76.85687255859375
3879	image_03879	500	667	117.73306274414062	101.04753112792969	80.0432357788086
3880	image_03880	500	667	78.2990951538086	100.69658660888672	52.794410705566406
3881	image_03881	500	695	100.28540802001953	119.46831512451172	93.63034057617188
3882	image_03882	500	752	149.7191619873047	106.5008316040039	106.92733001708984
3883	image_03883	500	765	153.82931518554688	124.92679595947266	141.2574920654297
3884	image_03884	654	500	143.22573852539062	110.51331329345703	120.5291519165039
3885	image_03885	536	500	126.8384780883789	138.93260192871094	97.88613891601562
3886	image_03886	500	500	42.84224319458008	23.057575225830078	28.420759201049805
3887	image_03887	500	667	98.40846252441406	97.20333862304688	67.3765869140625
3888	image_03888	500	711	81.05850982666016	49.496063232421875	57.54252243041992
3889	image_03889	500	667	85.16403198242188	91.11307525634766	66.20982360839844
3890	image_03890	500	667	127.41197204589844	114.80715942382812	101.97781372070312
3891	image_03891	641	500	120.58161926269531	105.00328063964844	104.7750244140625
3892	image_03892	500	642	106.46663665771484	108.11214447021484	56.78799819946289
3893	image_03893	524	500	147.10394287109375	120.92284393310547	107.63518524169922
3894	image_03894	500	1024	137.20433044433594	128.25929260253906	101.68669128417969
3895	image_03895	500	667	96.3349380493164	114.86431121826172	89.2824935913086
3896	image_03896	750	500	145.06211853027344	131.9124755859375	121.00341033935547
3897	image_03897	500	667	102.84152221679688	69.44608306884766	78.4914779663086
3898	image_03898	666	500	136.7308349609375	99.65701293945312	105.2708740234375
3899	image_03899	601	500	147.99057006835938	111.92356872558594	94.91043853759766
3900	image_03900	500	664	137.40382385253906	102.00051879882812	119.04705810546875
3901	image_03901	500	679	123.62508392333984	88.9178695678711	63.67616271972656
3902	image_03902	500	667	148.52255249023438	136.8348846435547	115.31321716308594
3903	image_03903	500	730	159.74520874023438	123.4566879272461	114.27107238769531
3904	image_03904	500	667	154.01040649414062	149.64004516601562	133.73838806152344
3905	image_03905	500	727	146.44529724121094	99.84752655029297	92.9104995727539
3906	image_03906	500	667	100.50189208984375	90.95579528808594	63.165592193603516
3907	image_03907	500	750	111.94023132324219	114.63094329833984	69.7524642944336
3908	image_03908	500	666	115.09601593017578	90.45118713378906	86.22227478027344
3909	image_03909	500	667	96.4051284790039	80.12980651855469	67.84780883789062
3910	image_03910	500	667	94.88650512695312	110.16816711425781	66.57064819335938
3911	image_03911	500	667	165.81991577148438	114.84895324707031	119.64608001708984
3912	image_03912	500	729	139.90809631347656	120.72799682617188	129.209228515625
3913	image_03913	500	667	111.55776977539062	86.21052551269531	115.14579010009766
3914	image_03914	501	833	146.2863006591797	73.17671203613281	84.89078521728516
3915	image_03915	500	753	136.55845642089844	96.57184600830078	121.6496353149414
3916	image_03916	500	644	96.89594268798828	97.02696228027344	86.49933624267578
3917	image_03917	500	752	94.35306549072266	65.89146423339844	82.09695434570312
3918	image_03918	500	872	106.30097961425781	90.0488510131836	113.68912506103516
3919	image_03919	500	744	167.1495361328125	127.8199691772461	145.073486328125
3920	image_03920	500	667	162.81280517578125	115.8748779296875	112.6287841796875
3921	image_03921	500	516	159.9998779296875	90.5109634399414	144.3026123046875
3922	image_03922	500	667	129.24659729003906	115.40782165527344	113.20954895019531
3923	image_03923	500	667	92.46367645263672	84.27497863769531	95.12382507324219
3924	image_03924	500	556	121.9700698852539	64.09893798828125	83.99876403808594
3925	image_03925	500	667	82.96761322021484	84.40390014648438	63.68250274658203
3926	image_03926	500	750	67.45747375488281	72.64398956298828	73.8834228515625
3927	image_03927	500	667	105.1119155883789	86.01322937011719	112.02215576171875
3928	image_03928	500	667	178.96702575683594	99.73994445800781	140.3482666015625
3929	image_03929	610	500	142.87551879882812	81.9063720703125	105.78263092041016
3930	image_03930	500	666	155.35443115234375	95.1351089477539	187.0980682373047
3931	image_03931	650	500	107.24828338623047	119.51366424560547	113.225341796875
3932	image_03932	500	517	142.1566925048828	89.04718017578125	97.0941162109375
3933	image_03933	500	666	116.47380065917969	110.61044311523438	117.59970092773438
3934	image_03934	500	667	172.07400512695312	68.32530212402344	123.67215728759766
3935	image_03935	500	800	104.45748901367188	64.78840637207031	78.18978118896484
3936	image_03936	536	500	187.83804321289062	95.27962493896484	164.0706024169922
3937	image_03937	500	829	126.60739135742188	75.02926635742188	74.8084487915039
3938	image_03938	500	666	126.29278564453125	107.9902114868164	110.78704833984375
3939	image_03939	500	666	127.86698150634766	114.37763214111328	101.20899963378906
3940	image_03940	500	755	86.91192626953125	83.35765075683594	81.48653411865234
3941	image_03941	698	500	108.50418090820312	109.98574829101562	127.58049774169922
3942	image_03942	500	667	134.9045867919922	97.30455017089844	97.62496948242188
3943	image_03943	500	667	99.2429428100586	64.8028335571289	90.47720336914062
3944	image_03944	500	667	146.580322265625	89.57037353515625	105.2738037109375
3945	image_03945	500	606	168.9201202392578	101.6917495727539	126.04171752929688
3946	image_03946	500	667	92.80655670166016	78.77648162841797	126.3272476196289
3947	image_03947	500	520	116.18290710449219	72.01728057861328	99.58226776123047
3948	image_03948	500	667	128.2178955078125	89.53892517089844	103.47235870361328
3949	image_03949	500	663	143.03407287597656	108.28252410888672	86.10134887695312
3950	image_03950	500	554	129.9990234375	140.77647399902344	108.67424011230469
3951	image_03951	500	667	136.98947143554688	120.16616821289062	102.89691162109375
3952	image_03952	500	750	120.61502075195312	88.82371520996094	124.26007080078125
3953	image_03953	669	500	92.65724182128906	113.3591537475586	78.09437561035156
3954	image_03954	500	822	122.30661010742188	94.70801544189453	85.53237915039062
3955	image_03955	500	667	101.17682647705078	105.81985473632812	93.2820053100586
3956	image_03956	500	751	73.8383560180664	49.91987228393555	50.00351333618164
3957	image_03957	500	666	114.48809814453125	103.3446273803711	98.96869659423828
3958	image_03958	538	500	119.95828247070312	71.60989379882812	99.8934097290039
3959	image_03959	500	581	129.00387573242188	107.78616333007812	76.8590087890625
3960	image_03960	500	518	200.15016174316406	111.33496856689453	154.172119140625
3961	image_03961	500	667	153.05010986328125	108.03954315185547	100.25154876708984
3962	image_03962	500	553	161.12460327148438	97.60272216796875	124.10912322998047
3963	image_03963	500	585	129.861572265625	111.88351440429688	114.351806640625
3964	image_03964	601	500	131.837646484375	86.7148208618164	115.41814422607422
3965	image_03965	500	667	71.12615966796875	53.77174377441406	64.24795532226562
3966	image_03966	547	500	141.5648193359375	114.68385314941406	122.03569793701172
3967	image_03967	516	500	110.1286849975586	100.15455627441406	134.63729858398438
3968	image_03968	500	534	154.64163208007812	170.06947326660156	138.96536254882812
3969	image_03969	500	691	156.02682495117188	79.6666259765625	95.7860336303711
3970	image_03970	500	549	141.29127502441406	66.06417083740234	109.56058502197266
3971	image_03971	628	500	128.0152587890625	79.52557373046875	95.27769470214844
3972	image_03972	500	667	120.54083251953125	125.75626373291016	109.48965454101562
3973	image_03973	549	500	97.85282135009766	68.24922180175781	76.11753845214844
3974	image_03974	500	656	127.29940795898438	75.34164428710938	110.1263656616211
3975	image_03975	500	656	107.40943908691406	116.3918228149414	100.61634063720703
3976	image_03976	500	667	126.80599975585938	85.94292449951172	94.88723754882812
3977	image_03977	500	773	118.0686264038086	112.78643035888672	108.42314147949219
3978	image_03978	729	500	108.94353485107422	71.85411071777344	87.93470001220703
3979	image_03979	644	500	152.0321807861328	99.91033172607422	107.98734283447266
3980	image_03980	500	667	164.92543029785156	91.5082778930664	104.75553131103516
3981	image_03981	500	667	160.69517517089844	67.39918518066406	113.39591217041016
3982	image_03982	500	667	142.01002502441406	93.30306243896484	133.36822509765625
3983	image_03983	584	500	147.0872039794922	58.057315826416016	100.59480285644531
3984	image_03984	528	500	153.3359832763672	119.41243743896484	97.75082397460938
3985	image_03985	500	776	177.08018493652344	106.255126953125	150.55828857421875
3986	image_03986	509	500	140.0307159423828	128.22157287597656	121.6756820678711
3987	image_03987	501	721	120.60371398925781	117.7353515625	101.8646469116211
3988	image_03988	500	730	100.26710510253906	122.63967895507812	83.5411605834961
3989	image_03989	500	663	90.24262237548828	79.25453186035156	78.09757995605469
3990	image_03990	501	653	149.4781951904297	117.1354751586914	141.92681884765625
3991	image_03991	500	667	129.7044219970703	96.14949798583984	111.91986846923828
3992	image_03992	500	527	122.52313995361328	84.34954833984375	117.02413940429688
3993	image_03993	500	667	107.08525848388672	128.75338745117188	101.74124145507812
3994	image_03994	539	500	139.44309997558594	134.76495361328125	75.53775024414062
3995	image_03995	500	710	132.26316833496094	129.0956573486328	85.19271850585938
3996	image_03996	591	500	130.59707641601562	125.12112426757812	71.81639862060547
3997	image_03997	590	500	97.54744720458984	88.90602111816406	42.3705940246582
3998	image_03998	500	664	67.33275604248047	55.263916015625	21.132862091064453
3999	image_03999	525	500	112.93345642089844	115.46284484863281	80.50309753417969
4000	image_04000	500	703	134.63584899902344	123.31010437011719	74.42504119873047
4001	image_04001	500	739	146.0908203125	126.4327621459961	34.43537139892578
4002	image_04002	501	676	76.19525146484375	81.74667358398438	39.69166564941406
4003	image_04003	500	786	155.10220336914062	146.19602966308594	66.81629943847656
4004	image_04004	500	753	145.87852478027344	140.66000366210938	67.91880798339844
4005	image_04005	500	775	194.8127899169922	199.8715362548828	165.55368041992188
4006	image_04006	727	500	117.6553955078125	100.02537536621094	51.406009674072266
4007	image_04007	500	629	160.84974670410156	136.98634338378906	64.6937255859375
4008	image_04008	500	523	131.33126831054688	128.91075134277344	50.85995864868164
4009	image_04009	500	528	179.76983642578125	157.44667053222656	92.82133483886719
4010	image_04010	723	500	76.44103240966797	62.628807067871094	22.564449310302734
4011	image_04011	500	718	129.36532592773438	111.43426513671875	54.9666748046875
4012	image_04012	500	666	124.85723876953125	118.8121109008789	83.14244842529297
4013	image_04013	534	500	126.55003356933594	120.420166015625	82.96531677246094
4014	image_04014	500	691	112.44994354248047	111.16524505615234	78.28243255615234
4015	image_04015	500	666	102.1356201171875	91.21934509277344	24.527267456054688
4016	image_04016	561	500	105.08362579345703	92.19037628173828	68.27937316894531
4017	image_04017	500	617	164.00271606445312	158.92665100097656	51.46634292602539
4018	image_04018	500	581	142.5764617919922	110.91655731201172	47.26103591918945
4019	image_04019	500	500	147.16571044921875	130.76223754882812	48.652557373046875
4020	image_04020	500	553	139.68978881835938	115.17286682128906	35.761810302734375
4021	image_04021	540	501	98.6480712890625	95.67007446289062	45.67414474487305
4022	image_04022	530	500	106.789794921875	89.82435607910156	47.2830924987793
4023	image_04023	500	750	82.2959976196289	77.50211334228516	22.209741592407227
4024	image_04024	500	731	146.1121826171875	138.6721954345703	85.46326446533203
4025	image_04025	500	705	85.5699462890625	78.07929992675781	29.761615753173828
4026	image_04026	500	661	73.05586242675781	65.70806884765625	24.028583526611328
4027	image_04027	500	789	131.6178741455078	128.78195190429688	80.90315246582031
4028	image_04028	500	504	125.54383087158203	98.97633361816406	21.796178817749023
4029	image_04029	500	848	42.84926986694336	31.775470733642578	14.284721374511719
4030	image_04030	500	569	167.642578125	156.1342010498047	76.6177978515625
4031	image_04031	603	500	170.18309020996094	160.70635986328125	97.06746673583984
4032	image_04032	500	597	92.0914535522461	92.61445617675781	69.10845947265625
4033	image_04033	500	719	128.16815185546875	117.07535552978516	82.64464569091797
4034	image_04034	500	667	114.77826690673828	102.44358825683594	49.93583679199219
4035	image_04035	500	667	111.80736541748047	102.03107452392578	35.50493621826172
4036	image_04036	500	750	114.10728454589844	117.92052459716797	17.3979434967041
4037	image_04037	500	885	155.1862030029297	151.31991577148438	51.37062072753906
4038	image_04038	500	724	94.34439849853516	90.51914978027344	61.5071907043457
4039	image_04039	500	667	130.54971313476562	129.7230224609375	56.08171463012695
4040	image_04040	500	500	122.84907531738281	86.69483184814453	21.146732330322266
4041	image_04041	500	666	125.78050231933594	123.28984832763672	89.0864486694336
4042	image_04042	500	557	111.53768157958984	107.31449127197266	68.71629333496094
4043	image_04043	500	720	130.65724182128906	124.19091033935547	37.89829635620117
4044	image_04044	522	500	116.94281005859375	104.08354949951172	85.30531311035156
4045	image_04045	500	568	155.15994262695312	132.9615020751953	55.38863754272461
4046	image_04046	518	500	124.05152893066406	117.95491790771484	46.33000183105469
4047	image_04047	500	625	158.3271484375	146.55836486816406	78.17325592041016
4048	image_04048	510	500	158.7291717529297	154.1435546875	39.69756317138672
4049	image_04049	568	500	140.3161163330078	120.9122085571289	58.18653106689453
4050	image_04050	500	666	101.94542694091797	100.51030731201172	60.4862174987793
4051	image_04051	500	666	124.79664611816406	110.98458862304688	71.52580261230469
4052	image_04052	500	677	132.18312072753906	121.09922790527344	74.30937957763672
4053	image_04053	500	666	91.43310546875	74.09369659423828	23.819950103759766
4054	image_04054	500	621	163.43197631835938	157.43588256835938	100.64701080322266
4055	image_04055	500	666	95.26448059082031	89.18486785888672	35.98737716674805
4056	image_04056	500	784	78.43304443359375	71.67347717285156	13.102017402648926
4057	image_04057	500	736	109.57835388183594	94.8092269897461	43.2979736328125
4058	image_04058	500	845	104.57609558105469	92.42257690429688	17.92662811279297
4059	image_04059	509	500	138.59375	114.41999053955078	33.41975021362305
4060	image_04060	514	500	95.46356964111328	82.62019348144531	33.749412536621094
4061	image_04061	500	687	137.292236328125	125.39386749267578	45.66386795043945
4062	image_04062	500	666	155.94430541992188	138.7265167236328	23.80121612548828
4063	image_04063	500	532	151.7255859375	134.7976837158203	71.57038879394531
4064	image_04064	500	517	152.2996063232422	121.74706268310547	31.150949478149414
4065	image_04065	500	669	108.52021789550781	82.67823028564453	18.225919723510742
4066	image_04066	500	596	171.00669860839844	161.76437377929688	65.42540740966797
4067	image_04067	500	518	95.58728790283203	77.79769897460938	30.862361907958984
4068	image_04068	500	500	126.30632781982422	115.55777740478516	42.82486343383789
4069	image_04069	500	532	127.8093490600586	126.53874969482422	49.26064682006836
4070	image_04070	500	593	183.73277282714844	174.38616943359375	71.00074005126953
4071	image_04071	500	611	120.21041870117188	98.66340637207031	31.70758628845215
4072	image_04072	500	666	148.69268798828125	105.5431137084961	37.566551208496094
4073	image_04073	500	725	116.35581970214844	113.62213134765625	53.42948532104492
4074	image_04074	500	873	167.9979248046875	137.2664337158203	61.79604721069336
4075	image_04075	500	666	116.04719543457031	109.41507720947266	71.83317565917969
4076	image_04076	569	500	97.66322326660156	94.5651626586914	46.33634948730469
4077	image_04077	500	634	133.01084899902344	114.96456909179688	51.196773529052734
4078	image_04078	500	814	97.1234130859375	85.21764373779297	20.305194854736328
4079	image_04079	500	587	116.04534149169922	102.02706146240234	62.017662048339844
4080	image_04080	555	500	119.09194946289062	123.75154876708984	57.02839279174805
4081	image_04081	569	500	92.22348022460938	99.42050170898438	97.68913269042969
4082	image_04082	500	666	93.30042266845703	76.97915649414062	68.0150146484375
4083	image_04083	500	718	127.79656982421875	128.84483337402344	86.2713851928711
4084	image_04084	769	500	94.23468017578125	86.88294219970703	67.27613067626953
4085	image_04085	500	891	123.1550521850586	123.4459228515625	102.24884796142578
4086	image_04086	547	500	122.54278564453125	87.68118286132812	82.5311279296875
4087	image_04087	500	747	99.01545715332031	111.53215789794922	128.5766143798828
4088	image_04088	500	668	98.39358520507812	98.22016906738281	80.60501098632812
4089	image_04089	500	667	103.8243637084961	98.14030456542969	107.29362487792969
4090	image_04090	500	625	55.536197662353516	51.564208984375	61.21248245239258
4091	image_04091	500	622	147.19345092773438	133.9917755126953	128.39443969726562
4092	image_04092	599	500	117.0141372680664	119.50515747070312	107.55960083007812
4093	image_04093	502	500	103.75479125976562	103.56965637207031	102.38314819335938
4094	image_04094	500	701	78.87389373779297	75.00538635253906	98.99398040771484
4095	image_04095	505	500	105.12666320800781	71.38455200195312	87.09888458251953
4096	image_04096	648	500	60.4417724609375	61.41468048095703	62.41929626464844
4097	image_04097	500	638	114.40316009521484	109.07704162597656	110.42742919921875
4098	image_04098	500	667	106.2707290649414	99.44107055664062	124.6131820678711
4099	image_04099	500	667	163.8836669921875	98.26693725585938	95.03690338134766
4100	image_04100	500	534	105.21797180175781	93.47532653808594	74.23599243164062
4101	image_04101	500	752	118.29187774658203	121.72872161865234	108.17325592041016
4102	image_04102	500	591	122.69194793701172	109.45675659179688	100.24933624267578
4103	image_04103	531	500	99.24034881591797	94.78302001953125	70.81853485107422
4104	image_04104	500	667	121.74742126464844	80.01226043701172	83.20132446289062
4105	image_04105	500	679	113.16922760009766	116.97393035888672	110.02428436279297
4106	image_04106	624	500	107.63607788085938	81.74790954589844	43.68499755859375
4107	image_04107	500	614	89.01835632324219	79.87694549560547	106.01435852050781
4108	image_04108	500	620	126.14344787597656	127.01677703857422	98.69123840332031
4109	image_04109	530	500	85.59967041015625	85.64456176757812	83.39177703857422
4110	image_04110	500	667	122.91852569580078	115.51856231689453	133.36392211914062
4111	image_04111	500	688	113.65676879882812	122.22765350341797	115.59081268310547
4112	image_04112	589	500	114.25933837890625	103.56683349609375	104.18392944335938
4113	image_04113	500	666	116.80026245117188	118.05384063720703	88.18736267089844
4114	image_04114	500	667	108.74859619140625	106.94631958007812	116.29072570800781
4115	image_04115	500	667	136.83084106445312	101.16432189941406	115.6978759765625
4116	image_04116	500	667	143.3011932373047	120.48945617675781	132.6947021484375
4117	image_04117	500	734	96.12332153320312	46.47815704345703	76.15914154052734
4118	image_04118	500	752	102.22502899169922	79.6321029663086	72.630126953125
4119	image_04119	500	667	91.79034423828125	93.2509536743164	96.60623931884766
4120	image_04120	500	667	82.77971649169922	97.63125610351562	74.6719970703125
4121	image_04121	500	667	111.30029296875	117.21300506591797	104.11084747314453
4122	image_04122	500	666	92.26839447021484	91.05113220214844	93.69695281982422
4123	image_04123	667	500	90.610595703125	90.12197875976562	98.09008026123047
4124	image_04124	500	664	140.6725311279297	104.44956970214844	153.84115600585938
4125	image_04125	500	667	101.35452270507812	83.00655364990234	83.81790924072266
4126	image_04126	500	667	99.57427215576172	116.86412048339844	98.91205596923828
4127	image_04127	500	752	127.10143280029297	104.74136352539062	96.0962142944336
4128	image_04128	500	666	108.55996704101562	107.64252471923828	56.54119110107422
4129	image_04129	500	629	168.896240234375	172.0126190185547	175.6090087890625
4130	image_04130	667	500	97.83983612060547	91.90703582763672	90.9387435913086
4131	image_04131	500	752	124.63223266601562	102.56461334228516	90.30316925048828
4132	image_04132	500	718	88.82452392578125	81.46984100341797	70.23725128173828
4133	image_04133	500	667	141.75074768066406	107.04904174804688	124.92070007324219
4134	image_04134	500	667	122.56132507324219	114.6535415649414	145.32565307617188
4135	image_04135	500	669	118.99269104003906	109.68927001953125	113.81841278076172
4136	image_04136	500	554	67.00538635253906	71.05147552490234	95.09374237060547
4137	image_04137	500	575	98.54082489013672	105.5009536743164	92.40451049804688
4138	image_04138	500	667	76.74092102050781	81.30911254882812	69.79389190673828
4139	image_04139	500	667	132.07801818847656	119.61737823486328	113.93299102783203
4140	image_04140	500	667	132.5741424560547	102.85862731933594	97.61837768554688
4141	image_04141	500	666	85.40267181396484	82.91786193847656	75.70325469970703
4142	image_04142	500	857	105.97727966308594	104.50574493408203	109.94647216796875
4143	image_04143	500	667	75.48931884765625	76.81938171386719	60.04831314086914
4144	image_04144	667	500	151.39759826660156	147.20187377929688	122.5320816040039
4145	image_04145	500	666	97.97053527832031	97.10176849365234	108.18999481201172
4146	image_04146	500	667	124.7490005493164	104.12004089355469	96.20295715332031
4147	image_04147	500	750	118.57135009765625	105.09902954101562	54.98234176635742
4148	image_04148	500	667	90.10792541503906	101.61835479736328	92.38265991210938
4149	image_04149	667	500	131.50941467285156	137.60939025878906	119.18907928466797
4150	image_04150	500	667	95.9405288696289	84.45195007324219	107.01727294921875
4151	image_04151	500	666	145.08111572265625	133.3844757080078	111.9441909790039
4152	image_04152	500	752	110.58457946777344	112.38307189941406	71.39733123779297
4153	image_04153	500	752	96.37443542480469	92.56524658203125	68.75044250488281
4154	image_04154	500	591	119.53032684326172	129.3380584716797	107.23042297363281
4155	image_04155	500	705	140.8626708984375	141.21466064453125	137.3177490234375
4156	image_04156	500	750	81.1681900024414	79.13179779052734	74.42022705078125
4157	image_04157	500	533	134.08213806152344	121.7872085571289	119.18427276611328
4158	image_04158	500	517	125.96123504638672	114.39066314697266	130.45443725585938
4159	image_04159	500	736	73.47419738769531	81.14202117919922	77.74752807617188
4160	image_04160	500	730	70.90666198730469	86.04773712158203	84.13468933105469
4161	image_04161	500	562	82.49993896484375	103.90708923339844	85.87305450439453
4162	image_04162	500	563	73.20831298828125	81.92505645751953	73.41300201416016
4163	image_04163	500	715	91.18036651611328	98.28591918945312	85.68687438964844
4164	image_04164	500	691	76.67711639404297	85.19328308105469	63.05990982055664
4165	image_04165	500	721	86.1443099975586	96.88592529296875	61.29775619506836
4166	image_04166	500	729	91.7383041381836	93.64093017578125	87.37511444091797
4167	image_04167	500	723	88.83074951171875	84.0571060180664	71.4111099243164
4168	image_04168	500	752	90.21688079833984	86.6660385131836	81.69568634033203
4169	image_04169	500	758	76.35536193847656	75.62812805175781	68.34486389160156
4170	image_04170	500	583	93.36547088623047	97.50765228271484	68.07420349121094
4171	image_04171	500	570	105.10653686523438	100.70304107666016	97.9304428100586
4172	image_04172	500	579	65.76029205322266	71.34183502197266	51.03019714355469
4173	image_04173	500	668	71.78367614746094	74.9104232788086	64.72787475585938
4174	image_04174	500	735	98.36502075195312	113.34036254882812	71.69672393798828
4175	image_04175	500	737	79.84544372558594	83.05088806152344	60.69424057006836
4176	image_04176	500	621	81.41548156738281	84.48674774169922	72.60923767089844
4177	image_04177	500	752	56.5773811340332	64.39908599853516	44.5861701965332
4178	image_04178	500	752	79.15834045410156	76.0189437866211	60.321510314941406
4179	image_04179	642	500	80.32437133789062	84.21278381347656	64.74964141845703
4180	image_04180	689	500	66.31143951416016	68.15657806396484	62.84733963012695
4181	image_04181	572	500	87.4219741821289	90.91254425048828	77.53573608398438
4182	image_04182	500	674	77.90489196777344	77.96019744873047	49.59080505371094
4183	image_04183	500	770	70.67147064208984	70.3728256225586	58.97240447998047
4184	image_04184	500	750	61.08868408203125	67.99956512451172	54.12469482421875
4185	image_04185	500	752	73.501708984375	69.02103424072266	68.251220703125
4186	image_04186	500	752	84.84246826171875	84.46239471435547	72.5561294555664
4187	image_04187	500	752	81.84114837646484	88.44367980957031	63.333473205566406
4188	image_04188	500	775	62.49540328979492	60.745967864990234	49.12608337402344
4189	image_04189	506	500	123.95423889160156	86.47144317626953	118.91229248046875
4190	image_04190	523	500	100.41181182861328	94.59642028808594	89.42095947265625
4191	image_04191	596	500	121.53324890136719	134.66021728515625	59.60588455200195
4192	image_04192	573	500	103.59778594970703	89.30410766601562	93.98291015625
4193	image_04193	668	500	88.00796508789062	81.08087158203125	57.04570007324219
4194	image_04194	500	500	82.69641876220703	72.949462890625	46.47163772583008
4195	image_04195	616	500	78.31983184814453	69.99771118164062	93.14802551269531
4196	image_04196	577	500	151.92105102539062	133.7725830078125	107.27613067626953
4197	image_04197	564	500	148.94485473632812	141.28903198242188	107.92115783691406
4198	image_04198	666	500	131.7442169189453	104.55464172363281	88.10352325439453
4199	image_04199	575	500	86.50358581542969	80.97754669189453	40.40751647949219
4200	image_04200	558	500	143.9770965576172	135.5526123046875	124.12161254882812
4201	image_04201	577	500	78.40765380859375	96.87664794921875	88.96223449707031
4202	image_04202	667	500	113.03643798828125	111.86157989501953	70.30353546142578
4203	image_04203	750	500	66.87568664550781	66.81649780273438	42.382232666015625
4204	image_04204	642	500	117.91695404052734	112.17447662353516	103.66644287109375
4205	image_04205	667	500	126.5129623413086	123.8985824584961	95.22616577148438
4206	image_04206	667	500	133.7274932861328	101.22132873535156	127.92726135253906
4207	image_04207	574	500	85.44342041015625	93.44316101074219	101.441650390625
4208	image_04208	500	731	122.99919891357422	148.98728942871094	104.01689910888672
4209	image_04209	673	500	119.64065551757812	103.91654205322266	88.3759765625
4210	image_04210	586	500	59.70168685913086	63.58336639404297	28.221120834350586
4211	image_04211	642	500	84.1829605102539	71.15202331542969	98.55905151367188
4212	image_04212	542	500	52.16270446777344	45.54561233520508	55.523006439208984
4213	image_04213	500	667	130.61927795410156	119.99580383300781	122.32808685302734
4214	image_04214	564	500	128.74974060058594	114.94932556152344	119.2968521118164
4215	image_04215	500	666	76.30831909179688	104.51373291015625	46.58787536621094
4216	image_04216	564	500	128.30990600585938	114.7001724243164	152.46229553222656
4217	image_04217	666	500	101.90777587890625	120.719482421875	73.83294677734375
4218	image_04218	631	500	126.65245056152344	129.6736602783203	115.36922454833984
4219	image_04219	605	500	136.2738800048828	119.29869842529297	109.24285888671875
4220	image_04220	538	500	111.91802978515625	69.46288299560547	54.554256439208984
